id;availableForScheduling;category;delivery_fee;delivery_time;distance;minimumOrderValue;price_range;rating
45673;False;Lanches;0.0;65;3.98;20.0;CHEAPEST;4.532.569.885.253.900
45674;False;Brasileira;12.0;50;6.83;15.0;CHEAP;4.531.819.820.404.050
45675;False;Japonesa;15.49;33;6.02;20.0;CHEAPEST;453.125
45676;False;Lanches;0.0;30;2.93;15.0;CHEAPEST;453.125
45678;False;Lanches;0.0;20;1.35;20.0;MODERATE;4.527.090.072.631.830
45679;False;Pizza;0.0;35;2.96;30.0;MODERATE;4.526.949.882.507.320
45680;False;Hambúrguer;4.49;36;0.71;20.0;CHEAP;4.526.130.199.432.370
45681;False;Pizza;0.0;45;2.6;0.0;MODERATE;4.525.000.095.367.430
45682;False;Carnes;10.99;19;3.53;10.0;MOST_EXPENSIVE;452.439.022.064.209
45683;False;Pizza;0.0;26;4.75;35.0;MODERATE;4.523.809.909.820.550
45684;False;Lanches;5.49;43;0.98;20.0;MODERATE;4.521.739.959.716.790
45685;False;Tailandesa;7.99;26;2.32;20.0;MODERATE;4.521.739.959.716.790
45686;False;Brasileira;6.99;39;3.14;10.0;CHEAPEST;4.520.959.854.125.970
45687;False;Carnes;14.49;42;5.12;10.0;EXPENSIVE;4.520.959.854.125.970
45688;False;Brasileira;10.9;40;7.53;15.0;CHEAP;4.519.020.080.566.400
45689;False;Pastel;11.99;70;7.12;30.0;CHEAP;4.516.670.227.050.780
45691;False;Lanches;0.0;28;3.0;20.0;CHEAP;4.515.629.768.371.580
45692;False;Pizza;8.99;40;0.65;30.0;CHEAPEST;4.513.329.982.757.560
45693;False;Japonesa;0.0;30;1.19;25.0;EXPENSIVE;4.506.760.120.391.840
45694;False;Carnes;10.49;40;3.83;10.0;MODERATE;4.506.490.230.560.300
45695;False;Lanches;7.0;38;3.06;22.5;CHEAP;4.503.399.848.937.980
45696;False;Carnes;14.0;45;6.13;0.0;EXPENSIVE;4.503.379.821.777.340
45698;False;Italiana;16.99;44;6.38;20.0;MODERATE;4.5
45699;False;Pizza;8.99;38;1.38;19.0;MODERATE;4.5
45700;False;Pizza;13.99;52;5.59;30.0;MODERATE;4.5
45701;False;Brasileira;10.0;55;5.36;20.0;CHEAP;4.5
45702;False;Pizza;8.0;55;3.53;35.0;MODERATE;4.5
45703;False;Brasileira;6.0;45;2.91;20.0;CHEAPEST;4.5
45704;False;Brasileira;0.0;55;7.84;10.0;CHEAPEST;4.5
45705;False;Pizza;6.99;40;2.91;35.0;EXPENSIVE;4.5
45706;False;Asiática;15.99;54;5.56;20.0;EXPENSIVE;4.5
45708;False;Italiana;12.0;60;5.11;0.0;EXPENSIVE;4.5
45709;False;Carnes;5.99;25;1.31;10.0;CHEAPEST;4.5
45710;False;Lanches;7.99;47;3.28;20.0;CHEAP;4.5
45711;False;Brasileira;16.49;35;6.16;10.0;CHEAPEST;4.5
45712;False;Lanches;5.99;36;2.25;10.0;CHEAP;4.5
45713;False;Bebidas;6.99;12;2.12;10.0;MODERATE;4.5
45714;False;Padaria;11.99;42;5.73;10.0;CHEAPEST;4.5
45715;False;Japonesa;14.49;33;5.5;10.0;CHEAPEST;4.5
45716;False;Bebidas;10.49;30;4.03;10.0;MODERATE;4.5
45717;False;Lanches;15.49;37;6.57;10.0;CHEAP;4.5
45718;False;Frutos Do Mar;16.99;52;6.19;20.0;MOST_EXPENSIVE;4.5
45719;False;Lanches;4.99;27;1.14;10.0;CHEAPEST;4.666.669.845.581.050
45720;False;Japonesa;7.99;33;1.18;20.0;MOST_EXPENSIVE;4.666.669.845.581.050
45721;False;Pizza;7.0;60;6.08;25.0;MODERATE;4.666.669.845.581.050
45722;False;Cafeteria;5.99;27;2.07;10.0;CHEAPEST;4.666.669.845.581.050
45723;False;Brasileira;4.99;27;1.88;10.0;CHEAPEST;4.666.669.845.581.050
45724;False;Brasileira;10.0;90;7.92;10.0;MODERATE;4.666.669.845.581.050
45725;False;Lanches;7.0;70;4.21;15.0;CHEAP;4.666.669.845.581.050
45726;False;Contemporânea;8.99;36;3.4;20.0;CHEAPEST;4.666.669.845.581.050
45727;False;Japonesa;10.0;60;7.35;25.0;MODERATE;4.664.340.019.226.070
45729;False;Pizza;12.0;55;8.23;30.0;CHEAPEST;466.372.013.092.041
45730;False;Japonesa;9.49;23;3.63;10.0;MODERATE;4.662.650.108.337.400
45732;False;Vegetariana;8.49;41;3.8;20.0;CHEAPEST;4.661.290.168.762.200
45733;False;Lanches;7.99;46;1.91;20.0;MOST_EXPENSIVE;4.661.019.802.093.500
45734;False;Lanches;8.0;38;2.96;0.0;MODERATE;4.660.190.105.438.230
45735;False;Brasileira;7.99;34;1.85;20.0;CHEAP;4.5
45736;False;Brasileira;10.49;41;4.92;20.0;MODERATE;4.5
45737;False;Lanches;4.99;32;1.97;10.0;CHEAP;4.5
45738;False;Brasileira;13.49;34;5.17;20.0;CHEAPEST;4.5
45739;False;Italiana;6.99;33;1.38;20.0;CHEAPEST;4.5
45740;False;Brasileira;0.0;50;2.78;12.0;CHEAPEST;4.5
45741;False;Lanches;8.99;39;3.41;20.0;CHEAPEST;4.5
45742;False;Brasileira;15.0;49;7.53;25.0;CHEAP;4.5
45743;False;Brasileira;14.99;56;6.66;0.0;CHEAPEST;4.5
45744;False;Italiana;14.49;36;5.61;10.0;CHEAPEST;4.5
45745;False;Carnes;6.99;38;2.03;20.0;CHEAPEST;4.5
45747;False;Hambúrguer;6.9;44;2.14;20.0;EXPENSIVE;4.496.890.068.054.190
45749;False;Italiana;12.0;60;5.13;0.0;MOST_EXPENSIVE;4.493.720.054.626.460
45750;False;Lanches;0.0;65;4.0;25.0;CHEAPEST;4.489.359.855.651.850
45751;False;Marmita;4.99;35;1.66;10.0;CHEAP;4.486.489.772.796.630
45753;False;Marmita;8.49;26;3.61;10.0;CHEAPEST;4.482.759.952.545.160
45754;False;Lanches;5.99;35;2.15;10.0;CHEAP;4.599.999.904.632.560
45755;False;Lanches;4.99;44;1.64;10.0;CHEAPEST;4.599.999.904.632.560
45756;False;Lanches;13.49;44;5.51;10.0;CHEAP;4.599.999.904.632.560
45757;False;Lanches;0.0;40;2.47;22.0;CHEAP;4.599.999.904.632.560
45758;False;Japonesa;10.0;60;3.33;29.0;EXPENSIVE;4.599.999.904.632.560
45759;False;Pastel;15.49;45;6.74;10.0;CHEAPEST;4.599.999.904.632.560
45760;False;Lanches;5.0;80;5.95;12.9;CHEAPEST;4.599.999.904.632.560
45761;False;Lanches;7.99;41;2.38;20.0;CHEAPEST;4.599.999.904.632.560
45762;False;Italiana;4.99;25;1.85;10.0;MODERATE;4.599.999.904.632.560
45764;False;Brasileira;7.99;23;1.29;20.0;MOST_EXPENSIVE;4.595.739.841.461.180
45765;False;Lanches;11.49;35;4.91;20.0;CHEAP;4.595.510.005.950.920
45766;False;Pizza;0.0;30;0.87;25.0;MOST_EXPENSIVE;4.595.449.924.468.990
45767;False;Marmita;5.99;48;2.74;10.0;CHEAP;4.594.590.187.072.750
45768;False;Sopas & Caldos;14.49;50;6.2;10.0;CHEAPEST;4.714.290.142.059.320
45769;False;Japonesa;10.99;62;5.76;29.9;MODERATE;4.714.290.142.059.320
45770;False;Carnes;7.99;38;3.45;20.0;CHEAPEST;4.714.290.142.059.320
45774;False;Hambúrguer;12.99;52;6.35;10.0;CHEAPEST;4.709.680.080.413.810
45775;False;Brasileira;13.49;51;5.91;10.0;MODERATE;4.708.859.920.501.700
45776;False;Lanches;9.9;65;5.76;17.0;MODERATE;4.708.489.894.866.940
45777;False;Variada;6.99;31;2.14;10.0;MODERATE;4.707.870.006.561.270
45778;False;Pizza;9.0;44;3.47;32.89;MODERATE;4.707.689.762.115.470
45779;False;Brasileira;15.49;29;6.9;10.0;CHEAP;4.705.880.165.100.090
45780;False;Contemporânea;5.49;23;0.91;20.0;CHEAP;4.705.880.165.100.090
45781;False;Padaria;13.49;56;5.63;10.0;CHEAP;4.705.880.165.100.090
45782;False;Marmita;4.99;31;1.1;10.0;CHEAPEST;4.704.549.789.428.710
45783;False;Carnes;10.0;70;2.11;0.0;MOST_EXPENSIVE;4.703.390.121.459.960
45784;False;Lanches;10.0;40;3.65;20.0;CHEAP;46.599.998.474.121.000
45785;False;Italiana;9.99;34;3.26;20.0;MOST_EXPENSIVE;46.599.998.474.121.000
45786;False;Pizza;10.0;50;3.5;30.0;EXPENSIVE;46.599.998.474.121.000
45788;False;Lanches;6.99;31;2.38;20.0;EXPENSIVE;4.658.539.772.033.690
45790;False;Frutos Do Mar;10.0;79;5.31;20.0;EXPENSIVE;46.578.898.429.870.600
45791;False;Italiana;7.99;28;2.79;20.0;EXPENSIVE;4.657.529.830.932.610
45796;False;Brasileira;7.49;25;0.95;20.0;MOST_EXPENSIVE;465.516.996.383.667
45797;False;Pizza;9.0;40;2.26;30.0;CHEAP;4.654.709.815.979.000
45798;False;Lanches;7.99;32;4.31;10.0;CHEAPEST;4.653.850.078.582.760
45799;False;Saudável;5.99;20;1.53;10.0;EXPENSIVE;4.653.850.078.582.760
45800;False;Italiana;9.49;44;4.35;10.0;MODERATE;465.093.994.140.625
45801;False;Lanches;9.0;65;6.24;14.0;MODERATE;4.650.000.095.367.430
45802;False;Brasileira;10.49;45;3.74;20.0;MODERATE;4.650.000.095.367.430
45803;False;Pizza;5.99;32;1.16;20.0;CHEAPEST;4.480.000.019.073.480
45804;False;Lanches;7.0;85;5.1;20.0;MODERATE;4.480.000.019.073.480
45805;False;Lanches;10.0;80;5.62;0.0;CHEAPEST;4.480.000.019.073.480
45806;False;Brasileira;8.49;37;3.98;20.0;EXPENSIVE;4.480.000.019.073.480
45807;False;Pizza;0.0;50;3.7;21.9;MODERATE;4.478.990.077.972.410
45808;False;Frangos;12.0;70;6.23;25.0;MODERATE;4.477.880.001.068.110
45809;False;Brasileira;10.49;30;4.56;20.0;CHEAPEST;447.560.977.935.791
45810;False;Lanches;5.99;29;1.64;20.0;CHEAPEST;4.473.899.841.308.590
45811;False;Lanches;5.49;26;0.65;20.0;MODERATE;4.473.680.019.378.660
45812;False;Hambúrguer;5.0;60;3.5;30.0;EXPENSIVE;4.473.680.019.378.660
45813;False;Pizza;0.0;30;0.66;20.0;MODERATE;4.471.260.070.800.780
45815;False;Carnes;6.99;36;2.05;20.0;MODERATE;4.470.590.114.593.500
45816;False;Lanches;4.99;29;1.96;10.0;CHEAP;4.470.590.114.593.500
45817;False;Pizza;0.0;35;1.45;19.9;CHEAPEST;446.875
45818;False;Pizza;0.0;30;1.44;19.9;CHEAP;4.466.670.036.315.910
45819;False;Pizza;10.0;50;5.12;15.0;MODERATE;4.466.670.036.315.910
45820;False;Mexicana;11.49;35;4.93;20.0;CHEAPEST;4.465.519.905.090.330
45821;False;Lanches;14.99;56;6.13;20.0;MODERATE;44.651.198.387.146
45822;False;Lanches;0.0;20;1.53;20.0;MODERATE;4.594.590.187.072.750
45823;False;Lanches;5.49;17;0.88;20.0;CHEAPEST;45.943.098.068.237.300
45824;False;Italiana;7.99;38;2.48;20.0;EXPENSIVE;4.592.860.221.862.790
45825;False;Carnes;8.99;32;3.43;20.0;EXPENSIVE;4.592.589.855.194.090
45826;False;Lanches;14.49;36;5.98;20.0;CHEAP;4.591.670.036.315.910
45828;False;Brasileira;5.99;29;2.62;20.0;CHEAPEST;4.590.909.957.885.740
45829;False;Brasileira;6.99;41;3.07;10.0;CHEAPEST;4.589.890.003.204.340
45830;False;Pizza;0.0;45;2.2;17.0;MODERATE;4.589.739.799.499.510
45831;False;Japonesa;14.0;80;3.27;25.0;MOST_EXPENSIVE;4.589.489.936.828.610
45832;False;Lanches;14.99;56;6.11;16.0;CHEAP;4.588.240.146.636.960
45833;False;Pizza;0.0;45;2.79;26.9;MODERATE;4.588.190.078.735.350
45834;False;Açaí;10.0;80;7.68;10.0;CHEAPEST;4.587.500.095.367.430
45835;False;Pizza;15.49;47;6.52;20.0;CHEAP;4.586.959.838.867.180
45836;False;Lanches;9.99;42;3.02;20.0;MOST_EXPENSIVE;4.586.209.774.017.330
45837;False;Carnes;6.99;27;2.78;20.0;MOST_EXPENSIVE;4.585.659.980.773.920
45838;False;Carnes;0.0;30;3.77;20.0;MODERATE;4.583.330.154.418.940
45839;False;Lanches;17.49;47;6.75;10.0;CHEAPEST;4.583.330.154.418.940
45840;False;Lanches;14.49;51;5.05;20.0;CHEAPEST;4.702.250.003.814.690
45841;False;Lanches;10.0;50;7.69;18.0;CHEAP;4.702.020.168.304.440
45842;False;Japonesa;16.49;36;6.22;20.0;EXPENSIVE;4.699.999.809.265.130
45843;False;Brasileira;12.49;41;4.85;10.0;CHEAPEST;4.699.999.809.265.130
45844;False;Italiana;10.0;40;2.72;30.0;MOST_EXPENSIVE;4.699.999.809.265.130
45845;False;Lanches;13.49;42;5.76;10.0;CHEAPEST;4.699.999.809.265.130
45846;False;Lanches;13.5;70;5.89;35.0;MODERATE;4.697.669.982.910.150
45849;False;Japonesa;6.99;38;2.07;10.0;MODERATE;4.695.650.100.708.000
45850;False;Brasileira;10.49;24;4.63;10.0;CHEAPEST;4.694.439.888.000.480
45851;False;Pizza;0.0;50;2.07;35.0;MODERATE;4.694.439.888.000.480
45852;False;Brasileira;13.49;44;5.5;10.0;CHEAP;4.694.439.888.000.480
45853;False;Pizza;0.0;50;3.68;30.0;MODERATE;469.379.997.253.418
45854;False;Brasileira;4.49;36;1.0;10.0;CHEAPEST;4.693.689.823.150.630
45855;False;Japonesa;12.0;80;6.35;0.0;MOST_EXPENSIVE;4.693.550.109.863.280
45856;False;Variada;3.99;45;3.02;25.0;CHEAPEST;4.693.550.109.863.280
45857;False;Lanches;10.0;70;4.27;25.0;MODERATE;469.281.005.859.375
45858;False;Japonesa;5.7;40;1.74;20.0;MODERATE;4.692.309.856.414.790
45859;False;Lanches;8.99;40;4.09;10.0;CHEAPEST;4.650.000.095.367.430
45860;False;Pizza;6.99;34;2.25;20.0;EXPENSIVE;4.648.650.169.372.550
45861;False;Lanches;7.0;80;5.65;12.0;CHEAPEST;4.648.650.169.372.550
45862;False;Pizza;7.0;50;3.01;30.0;MODERATE;4.647.729.873.657.220
45863;False;Lanches;4.99;36;1.74;10.0;CHEAPEST;4.647.059.917.449.950
45864;False;Lanches;6.99;34;2.04;10.0;CHEAPEST;4.647.059.917.449.950
45865;False;Brasileira;6.99;27;3.04;10.0;CHEAPEST;4.647.059.917.449.950
45866;False;Italiana;0.0;50;3.87;20.0;CHEAP;4.643.680.095.672.600
45867;False;Pizza;5.0;40;1.84;20.0;MODERATE;4.642.859.935.760.490
45868;False;Lanches;9.49;48;4.24;20.0;MODERATE;4.642.859.935.760.490
45869;False;Lanches;17.49;42;6.87;20.0;CHEAPEST;4.642.859.935.760.490
45871;False;Pizza;3.99;50;4.15;30.0;EXPENSIVE;4.640.629.768.371.580
45872;False;Açaí;7.99;18;3.43;10.0;CHEAP;4.639.999.866.485.590
45873;False;Chinesa;11.0;70;3.76;27.0;MOST_EXPENSIVE;4.639.530.181.884.760
45874;False;Saudável;0.0;35;1.18;19.9;CHEAP;4.639.530.181.884.760
45875;False;Brasileira;6.99;25;1.85;20.0;MODERATE;4.639.339.923.858.640
45876;False;Chinesa;5.99;24;2.98;20.0;MODERATE;4.639.339.923.858.640
45877;False;Brasileira;14.99;56;6.22;13.0;CHEAPEST;4.639.339.923.858.640
45878;False;Bebidas;4.99;26;1.44;10.0;CHEAPEST;44.651.198.387.146
45879;False;Pizza;13.99;52;5.03;25.0;EXPENSIVE;4.464.290.142.059.320
45880;False;Brasileira;0.0;35;0.86;15.0;CHEAPEST;4.464.159.965.515.130
45881;False;Italiana;0.0;90;5.49;19.9;CHEAPEST;4.463.409.900.665.280
45882;False;Pizza;10.9;40;2.89;35.0;EXPENSIVE;4.461.540.222.167.960
45883;False;Lanches;4.99;27;1.55;20.0;CHEAPEST;4.461.540.222.167.960
45885;False;Pizza;0.0;35;1.44;15.0;MODERATE;4.460.000.038.146.970
45886;False;Pizza;0.0;50;1.46;32.0;MODERATE;44.594.597.816.467.200
45887;False;Pizza;7.99;43;1.4;20.0;MOST_EXPENSIVE;4.458.330.154.418.940
45888;False;Vegana;3.99;50;1.61;15.0;CHEAPEST;4.583.330.154.418.940
45889;False;Carnes;10.99;50;3.71;20.0;MOST_EXPENSIVE;4.583.330.154.418.940
45890;False;Carnes;9.49;24;3.61;20.0;CHEAPEST;4.583.330.154.418.940
45891;False;Açaí;5.99;29;2.91;10.0;MODERATE;45.826.802.253.723.100
45892;False;Italiana;6.99;22;2.39;20.0;CHEAP;45.806.498.527.526.800
45893;False;Japonesa;5.99;25;2.07;10.0;CHEAPEST;4.579.790.115.356.440
45894;False;Carnes;0.0;35;2.53;25.0;EXPENSIVE;4.578.949.928.283.690
45895;False;Brasileira;12.99;35;6.82;10.0;CHEAPEST;4.578.949.928.283.690
45896;False;Pizza;7.0;40;1.63;25.0;EXPENSIVE;4.576.920.032.501.220
45897;False;Frutos Do Mar;10.49;33;4.2;20.0;CHEAPEST;457.627.010.345.459
45898;False;Açaí;7.99;49;4.88;24.0;CHEAP;4.575.339.794.158.930
45901;False;Pizza;9.0;50;3.96;25.0;MOST_EXPENSIVE;45.733.299.255.371.000
45902;False;Japonesa;8.0;45;6.7;35.0;CHEAP;4.571.430.206.298.820
45903;False;Bebidas;6.99;36;2.1;10.0;CHEAPEST;4.571.430.206.298.820
45904;False;Carnes;7.99;28;3.38;20.0;CHEAPEST;4.571.430.206.298.820
45905;False;Brasileira;14.49;37;6.33;20.0;CHEAPEST;4.571.430.206.298.820
45906;False;Bebidas;10.0;60;3.89;10.0;CHEAPEST;4.571.430.206.298.820
45907;False;Brasileira;15.49;39;6.62;10.0;CHEAPEST;4.692.309.856.414.790
45908;False;Brasileira;7.0;60;4.62;15.0;CHEAPEST;4.692.309.856.414.790
45909;False;Mercado;8.99;24;4.16;10.0;CHEAPEST;4.692.309.856.414.790
45910;False;Carnes;0.0;70;5.77;25.0;CHEAPEST;4.692.309.856.414.790
45911;False;Pizza;9.0;60;5.17;15.0;EXPENSIVE;4.690.909.862.518.310
45912;False;Carnes;0.0;60;7.99;25.0;CHEAPEST;4.690.909.862.518.310
45913;False;Saudável;6.99;41;3.31;10.0;MODERATE;468.966.007.232.666
45914;False;Doces & Bolos;10.49;46;4.55;10.0;CHEAP;4.689.390.182.495.110
45915;False;Mexicana;6.99;29;1.14;20.0;EXPENSIVE;46.885.199.546.813.900
45916;False;Brasileira;13.49;28;5.32;20.0;MODERATE;46.875
45917;False;Marmita;6.99;21;3.15;10.0;CHEAP;46.875
45918;False;Pizza;9.0;50;7.52;18.9;MODERATE;4.686.270.236.968.990
45919;False;Vegana;12.0;80;5.72;0.0;EXPENSIVE;46.857.099.533.081.000
45920;False;Pizza;0.0;50;2.8;25.0;MODERATE;46.857.099.533.081.000
45921;False;Lanches;12.0;75;6.98;20.0;MODERATE;4.684.810.161.590.570
45922;False;Chinesa;12.0;45;3.23;30.0;MOST_EXPENSIVE;4.684.209.823.608.390
45923;False;Italiana;9.0;40;1.59;0.0;MOST_EXPENSIVE;4.684.209.823.608.390
45924;False;Pizza;11.0;50;5.6;20.0;MODERATE;4.684.209.823.608.390
45925;False;Carnes;10.49;40;3.75;10.0;MODERATE;4.638.889.789.581.290
45927;False;Lanches;9.9;40;6.1;25.0;CHEAP;4.638.299.942.016.600
45928;False;Brasileira;3.99;30;2.09;20.0;CHEAP;457.017.993.927.002
45929;False;Brasileira;9.0;52;5.14;15.0;CHEAP;4.569.379.806.518.550
45930;False;Pizza;8.0;60;4.78;30.0;MODERATE;4.567.800.045.013.420
45931;False;Frutos Do Mar;7.99;17;2.49;20.0;EXPENSIVE;4.567.160.129.547.110
45932;False;Japonesa;7.99;72;3.24;10.0;MOST_EXPENSIVE;4.566.929.817.199.700
45933;False;Japonesa;0.0;50;1.9;20.0;MODERATE;456.689.977.645.874
45934;False;Vegetariana;4.49;40;0.83;20.0;MODERATE;45.660.400.390.625
45935;False;Pizza;0.0;39;2.9;15.0;CHEAPEST;4.565.299.987.792.960
45936;False;Lanches;9.0;60;9.17;18.0;CHEAP;4.565.219.879.150.390
45937;False;Brasileira;8.0;55;3.49;10.0;MOST_EXPENSIVE;4.564.099.788.665.770
45938;False;Variada;13.99;50;4.04;30.0;MODERATE;4.563.640.117.645.260
45939;False;Brasileira;12.49;57;4.86;20.0;MODERATE;4.563.640.117.645.260
45940;False;Lanches;6.99;20;2.35;10.0;MODERATE;45.625
45941;False;Brasileira;9.49;32;4.45;10.0;CHEAPEST;45.625
45942;False;Pizza;4.9;35;2.43;15.0;CHEAPEST;45.625
45943;False;Lanches;6.99;38;3.75;20.0;CHEAPEST;45.625
45944;False;Lanches;12.99;33;5.49;20.0;CHEAPEST;45.625
45945;False;Pizza;0.0;60;5.23;20.0;MODERATE;4.562.310.218.811.030
45946;False;Brasileira;5.49;29;0.79;10.0;CHEAPEST;4.684.209.823.608.390
45947;False;Saudável;7.99;29;2.66;10.0;EXPENSIVE;4.682.929.992.675.780
45948;False;Lanches;4.5;35;1.64;10.0;CHEAP;4.681.819.915.771.480
45949;False;Lanches;0.0;40;2.86;35.0;MODERATE;4.681.819.915.771.480
45951;False;Pizza;12.0;80;4.29;25.0;EXPENSIVE;4.679.999.828.338.620
45952;False;Vegetariana;6.99;40;2.91;20.0;MODERATE;4.679.999.828.338.620
45953;False;Pizza;14.99;56;6.38;22.9;MODERATE;46.792.497.634.887.600
45954;False;Marmita;4.99;35;1.29;10.0;CHEAPEST;4.678.860.187.530.510
45955;False;Sopas & Caldos;14.49;40;5.71;10.0;MODERATE;4.678.569.793.701.170
45956;False;Frutos Do Mar;8.99;30;2.5;20.0;MOST_EXPENSIVE;4.678.219.795.227.050
45957;False;Pizza;0.0;29;2.82;25.0;MODERATE;4.676.650.047.302.240
45958;False;Brasileira;15.49;66;6.77;20.0;CHEAPEST;4.675.000.190.734.860
45959;False;Lanches;12.49;45;4.77;20.0;EXPENSIVE;46.741.600.036.621.000
45960;False;Pizza;6.9;45;1.07;15.0;CHEAPEST;46.734.700.202.941.800
45961;False;Japonesa;0.0;60;3.47;20.0;MODERATE;4.673.270.225.524.900
45963;False;Brasileira;9.49;39;4.04;10.0;CHEAPEST;4.673.270.225.524.900
45964;False;Pizza;10.0;60;5.0;15.0;MODERATE;4.670.889.854.431.150
45965;False;Brasileira;7.99;29;2.12;20.0;EXPENSIVE;4.636.360.168.457.030
45966;False;Lanches;5.99;37;2.18;10.0;MODERATE;4.636.360.168.457.030
45967;False;Tailandesa;7.99;38;1.74;20.0;EXPENSIVE;4.636.360.168.457.030
45968;False;Portuguesa;16.0;80;5.32;30.0;MOST_EXPENSIVE;463.415.002.822.876
45970;False;Lanches;10.49;38;3.87;20.0;MODERATE;4.631.579.875.946.040
45971;False;Brasileira;7.9;48;3.99;20.0;MODERATE;4.631.579.875.946.040
45973;False;Brasileira;6.99;38;3.14;10.0;CHEAPEST;4.630.360.126.495.360
45974;False;Lanches;0.0;90;7.04;34.9;MODERATE;4.630.090.236.663.810
45975;False;Pizza;7.1;80;2.17;20.0;CHEAPEST;4.629.630.088.806.150
45976;False;Brasileira;5.99;32;1.64;20.0;MODERATE;4.627.449.989.318.840
45977;False;Marmita;4.99;32;1.85;10.0;CHEAPEST;4.626.090.049.743.650
45978;False;Lanches;8.0;60;5.91;25.0;MODERATE;4.625
45979;False;Lanches;7.99;42;3.21;20.0;MODERATE;4.625
45980;False;Pizza;7.99;36;2.53;10.0;MODERATE;4.625
45981;False;Brasileira;5.99;26;2.07;20.0;CHEAP;4.625
45982;False;Hambúrguer;16.49;45;6.62;20.0;CHEAPEST;4.625
45983;False;Brasileira;9.49;33;4.05;10.0;CHEAPEST;4.625
45984;False;Brasileira;4.49;30;0.88;20.0;CHEAP;4.559.869.766.235.350
45985;False;Marmita;15.49;55;6.72;10.0;CHEAPEST;4.558.819.770.812.980
45986;False;Mediterrânea;12.0;50;2.56;27.0;MOST_EXPENSIVE;4.555.560.111.999.510
45988;False;Lanches;9.0;80;5.45;10.0;CHEAPEST;4.555.560.111.999.510
45989;False;Lanches;9.0;80;6.12;10.0;CHEAP;4.555.560.111.999.510
45990;False;Brasileira;4.99;23;1.87;10.0;CHEAPEST;4.555.560.111.999.510
45991;False;Brasileira;15.49;38;5.99;20.0;CHEAPEST;4.555.560.111.999.510
45992;False;Lanches;0.0;60;3.72;20.0;CHEAPEST;4.555.560.111.999.510
45993;False;Japonesa;3.99;40;5.76;15.0;CHEAPEST;4.554.840.087.890.620
45994;False;Lanches;5.99;29;2.69;20.0;CHEAPEST;4.553.190.231.323.240
45995;False;Carnes;15.49;54;5.56;20.0;MODERATE;4.552.239.894.866.940
45996;False;Brasileira;9.49;37;3.8;20.0;MODERATE;455.102.014.541.626
45997;False;Italiana;4.99;38;1.08;10.0;CHEAPEST;4.550.000.190.734.860
45998;False;Mexicana;10.99;33;3.64;20.0;MOST_EXPENSIVE;45.463.900.566.101.000
45999;False;Pizza;0.0;40;1.76;12.0;MODERATE;4.545.450.210.571.280
46000;False;Frutos Do Mar;15.0;80;8.26;1.0;MOST_EXPENSIVE;4.545.450.210.571.280
46001;False;Japonesa;5.99;48;3.75;30.0;EXPENSIVE;4.545.450.210.571.280
46002;False;Doces & Bolos;8.99;30;3.47;10.0;CHEAPEST;4.545.450.210.571.280
46003;False;Brasileira;3.0;70;4.56;12.0;CHEAPEST;4.670.450.210.571.280
46004;False;Lanches;9.0;50;4.02;18.9;MODERATE;467.041.015.625
46005;False;Pizza;0.0;20;2.03;19.9;CHEAP;4.670.129.776.000.970
46006;False;Italiana;16.99;51;6.42;20.0;MOST_EXPENSIVE;466.756.010.055.542
46007;False;Pizza;0.0;40;4.42;35.0;EXPENSIVE;466.733.980.178.833
46009;False;Mediterrânea;10.0;50;1.64;23.0;CHEAP;4.666.669.845.581.050
46010;False;Mediterrânea;13.49;31;5.26;20.0;CHEAPEST;4.666.669.845.581.050
46011;False;Carnes;9.49;41;4.38;10.0;CHEAP;4.666.669.845.581.050
46012;False;Pizza;10.0;45;3.08;25.0;MODERATE;4.666.669.845.581.050
46013;False;Brasileira;6.99;34;2.45;20.0;CHEAPEST;4.666.669.845.581.050
46015;False;Marmita;5.99;29;2.62;10.0;CHEAP;4.666.669.845.581.050
46016;False;Lanches;5.99;38;2.21;20.0;MODERATE;4.666.669.845.581.050
46017;False;Lanches;14.99;45;5.04;20.0;MOST_EXPENSIVE;4.666.669.845.581.050
46018;False;Lanches;0.0;45;1.77;15.0;CHEAPEST;4.666.669.845.581.050
46019;False;Pizza;10.0;60;6.09;0.0;MODERATE;4.666.669.845.581.050
46020;False;Lanches;13.99;52;5.28;15.0;CHEAP;4.666.669.845.581.050
46021;False;Pizza;0.0;29;2.13;32.0;MODERATE;4.624.239.921.569.820
46022;False;Brasileira;12.49;44;5.16;20.0;CHEAP;4.621.620.178.222.650
46023;False;Carnes;10.99;31;3.74;20.0;MOST_EXPENSIVE;4.619.050.025.939.940
46024;False;Lanches;5.99;34;1.2;10.0;CHEAP;4.619.050.025.939.940
46025;False;Lanches;0.0;35;2.07;17.0;CHEAPEST;4.619.050.025.939.940
46026;False;Contemporânea;6.99;27;1.03;20.0;MOST_EXPENSIVE;4.618.179.798.126.220
46027;False;Brasileira;6.99;24;2.96;10.0;MODERATE;461.667.013.168.335
46030;False;Pizza;10.0;80;5.72;20.0;CHEAP;4.611.110.210.418.700
46031;False;Pizza;0.0;35;2.93;25.0;MODERATE;4.610.849.857.330.320
46032;False;Lanches;11.0;50;4.98;23.0;MODERATE;4.609.379.768.371.580
46033;False;Pizza;6.0;70;3.25;30.0;MODERATE;4.608.109.951.019.280
46034;False;Pastel;6.99;43;3.06;20.0;CHEAP;4.607.140.064.239.500
